Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Geografico,Visitas,TEM,TNR_Historica_Cong,TNR_Historica_Distrito,TNR_Historica_Departamento,N_HOGAR,TotalPersHogar,TotalMuj12_49,TotalMen_12,TotalMen_6,TotalMen_5,TotalMen_3,DuracionPromedio,TNR,TNR_ALTA,Altitud,Latitud,Longitud
2022,abr,Ica,Ica,La Tinguiña,580,Medio Bajo,Costa Centro,1.09,0.0,2.5,2.5,2.5,13,43,8.0,10.0,6.0,6.0,3.0,12.8,0.0,0,421.6818181818182,-14.054376060606062,-75.72615969696969
2022,abr,Ica,Ica,Los Aquijes,622,Medio Bajo,Costa Centro,1.3,0.0,2.08333333333333,2.08333333333333,2.08333333333333,10,36,10.0,11.0,5.0,5.0,2.0,19.6,10.0,1,424.94,-14.1142595,-75.69325983333334
2022,abr,Ica,Ica,Salas,617,Medio Bajo,Costa Centro,1.45,0.0,2.8125,2.8125,2.8125,13,31,8.0,10.0,6.0,6.0,3.0,17.5,0.0,0,434.85454545454553,-14.004629090909091,-75.77614439393939
2022,abr,Ica,Ica,Subtanjalla,618,Medio Alto,Costa Centro,1.67,20.0,2.25,2.25,2.25,18,41,13.0,13.0,9.0,7.0,3.0,12.3,0.0,0,436.85833333333335,-14.020009166666666,-75.75926583333334
2022,abr,Junín,Huancayo,Chilca,658,Medio Bajo,Sierra Centro,1.4,0.0,0.0,0.0,0.0,10,32,8.0,12.0,6.0,6.0,4.0,19.0,10.0,1,3260.98,-12.088363666666664,-75.19539950000001
2022,abr,Junín,Huancayo,El Tambo,3471,Medio,Sierra Centro,1.0,0.0,5.0,5.0,5.0,10,35,9.0,13.0,7.0,6.0,3.0,18.2,0.0,0,3308.19,-12.043077,-75.21529533333334
2022,abr,Junín,Huancayo,El Tambo,3473,Medio Alto,Sierra Centro,3.9,20.0,0.0,0.0,3.33333333333333,10,19,9.0,6.0,4.0,4.0,1.0,17.7,25.0,1,3262.57,-12.060350333333334,-75.2277435
2022,abr,Junín,Huancayo,El Tambo,3488,Rural,Sierra Centro,1.47,13.3333333333333,12.5,12.5,8.75,15,52,17.0,15.0,10.0,9.0,6.0,21.2,0.0,0,3349.0733333333333,-12.03534988888889,-75.20092733333333
2022,abr,Junín,Huancayo,Huancayo,650,Bajo,Sierra Centro,1.8,10.0,7.0,7.0,7.0,10,26,8.0,6.0,5.0,5.0,3.0,19.1,11.1111111111111,1,3358.15,-12.0520045,-75.18548533333333
2022,abr,Junín,Huancayo,Quilcas,677,Bajo,Sierra Centro,1.1,10.0,7.60770975056689,7.60770975056689,7.60770975056689,10,50,16.0,16.0,8.0,7.0,5.0,21.0,0.0,0,3330.2,-11.935990333333333,-75.2603295
2022,abr,Junín,Jauja,Sausa,671,Medio Bajo,Sierra Centro,1.0,0.0,6.65674603174603,6.65674603174603,6.65674603174603,10,37,8.0,12.0,6.0,5.0,4.0,20.5,0.0,0,3388.88,-11.785664333333331,-75.49088583333332
2022,abr,Junín,Satipo,Pampa Hermosa,694,Rural,Selva,1.13,6.66666666666667,7.68518518518519,7.68518518518519,7.68518518518519,15,50,15.0,20.0,11.0,10.0,5.0,21.4,7.14285714285714,1,1254.1733333333332,-11.40336288888889,-74.75598877777777
2022,abr,Junín,Yauli,Chacapalpa,685,Rural,Sierra Centro,1.2,6.66666666666667,6.07638032421853,6.07638032421853,6.07638032421853,15,58,15.0,17.0,10.0,10.0,7.0,21.8,0.0,0,3772.373333333333,-11.730701111111111,-75.75782866666665
2022,abr,La Libertad,Ascope,Paijan,734,Bajo,Costa Norte,1.4,0.0,4.0,4.0,4.0,10,35,11.0,15.0,12.0,10.0,5.0,21.8,10.0,1,95.87,-7.723908999999999,-79.30778466666666
2022,abr,La Libertad,Ascope,Razuri,750,Rural,Costa Norte,1.07,6.66666666666667,5.0,5.0,5.0,15,61,14.0,20.0,14.0,13.0,8.0,23.4,0.0,0,58.45333333333334,-7.693138444444445,-79.35558355555554
2022,abr,La Libertad,Otuzco,Huaranchal,751,Rural,Sierra Norte,1.19,20.0,6.66666666666667,6.66666666666667,6.66666666666667,18,44,12.0,13.0,7.0,7.0,5.0,20.5,0.0,0,2197.325,-7.689649583333332,-78.44279875000001
2022,abr,La Libertad,Trujillo,El Porvenir,725,Medio,Costa Norte,1.31,0.0,6.07638032421853,6.07638032421853,6.07638032421853,21,51,11.0,13.0,7.0,7.0,4.0,21.3,0.0,0,105.46153846153848,-8.080994102564103,-79.00173628205127
2022,abr,La Libertad,Trujillo,El Porvenir,3497,Medio,Costa Norte,2.91,0.0,0.0,0.0,0.0,13,36,13.0,8.0,4.0,4.0,2.0,19.2,20.0,1,93.56363636363636,-8.08644287878788,-79.00559106060606
2022,abr,La Libertad,Trujillo,Florencia De Mora,726,Medio Bajo,Costa Norte,1.18,0.0,10.0,10.0,10.0,13,52,15.0,14.0,7.0,7.0,4.0,22.3,0.0,0,115.28181818181817,-8.081504242424243,-79.02925787878789
2022,abr,La Libertad,Trujillo,La Esperanza,704,Medio Bajo,Costa Norte,1.1,20.0,5.0,5.0,5.0,10,38,15.0,11.0,7.0,7.0,4.0,23.0,0.0,0,92.14,-8.084437833333332,-79.031294
2022,abr,La Libertad,Trujillo,Trujillo,727,Medio Alto,Costa Norte,1.0,0.0,4.28571428571429,4.28571428571429,4.28571428571429,10,45,11.0,9.0,6.0,6.0,1.0,21.7,0.0,0,57.10999999999999,-8.106330500000002,-79.01985016666666
2022,abr,La Libertad,Trujillo,Trujillo,3491,Bajo,Costa Norte,1.4,0.0,0.0,0.0,3.75,10,36,11.0,12.0,7.0,7.0,4.0,21.2,10.0,1,78.01,-8.090755999999999,-79.02748966666667
2022,abr,La Libertad,Trujillo,Trujillo,3494,Alto,Costa Norte,3.6,0.0,5.0,5.0,4.44444444444444,10,26,9.0,7.0,6.0,6.0,4.0,19.9,30.0,1,28.890000000000004,-8.124679166666665,-79.032521
2022,abr,Lambayeque,Chiclayo,Chiclayo,762,Medio,Costa Norte,1.5,10.0,6.07638032421853,6.07638032421853,6.07638032421853,10,32,10.0,6.0,4.0,4.0,2.0,20.7,11.1111111111111,1,36.89,-6.765516166666667,-79.83661883333333
2022,abr,Lambayeque,Chiclayo,Chiclayo,3511,Bajo,Costa Norte,1.0,0.0,11.1111111111111,11.1111111111111,11.1111111111111,10,50,11.0,18.0,9.0,7.0,5.0,16.3,0.0,0,41.2,-6.757536499999999,-79.81792649999998
2022,abr,Lambayeque,Chiclayo,Chiclayo,3515,Medio,Costa Norte,1.5,20.0,5.55555555555556,5.55555555555556,5.55555555555556,10,34,10.0,10.0,6.0,6.0,2.0,17.6,0.0,0,32.32000000000001,-6.776066666666668,-79.85392366666667
2022,abr,Lambayeque,Chiclayo,La Victoria,781,Medio Alto,Costa Norte,1.17,0.0,3.7037037037037,3.7037037037037,3.7037037037037,16,73,23.0,18.0,12.0,10.0,5.0,17.3,0.0,0,32.608333333333334,-6.798465833333334,-79.83834222222222
2022,abr,Lambayeque,Chiclayo,La Victoria,782,Medio Alto,Costa Norte,1.0,0.0,0.0,0.0,2.77777777777778,10,49,10.0,11.0,8.0,8.0,7.0,19.5,0.0,0,33.95,-6.798341833333332,-79.8332035
2022,abr,Lambayeque,Chiclayo,La Victoria,784,Medio Bajo,Costa Norte,1.0,0.0,0.0,0.0,2.22222222222222,10,32,12.0,10.0,5.0,4.0,1.0,15.7,10.0,1,32.84,-6.806255666666667,-79.84502866666665
2022,abr,Lambayeque,Chiclayo,La Victoria,785,Medio Bajo,Costa Norte,1.0,0.0,3.33333333333333,3.33333333333333,3.51851851851852,10,49,14.0,16.0,10.0,9.0,7.0,18.1,0.0,0,36.53,-6.805820666666667,-79.84841133333335
2022,abr,Lambayeque,Chiclayo,Pimentel,802,Alto,Costa Norte,1.0,0.0,2.63888888888889,2.63888888888889,2.63888888888889,10,55,17.0,16.0,10.0,8.0,3.0,18.3,0.0,0,21.57,-6.819381,-79.90923433333334
2022,abr,Lambayeque,Ferreñafe,Pueblo Nuevo,3523,Bajo,Costa Norte,1.5,10.0,0.0,0.0,2.34567901234568,10,46,12.0,9.0,8.0,8.0,5.0,22.4,11.1111111111111,1,39.84,-6.637445166666668,-79.79838516666666
2022,abr,Lambayeque,Lambayeque,Lambayeque,3527,Rural,Costa Norte,1.31,20.0,3.01587301587302,3.01587301587302,3.01587301587302,18,65,18.0,30.0,18.0,16.0,7.0,17.7,0.0,0,30.6375,-6.710697499999999,-79.85627500000001
2022,abr,Lima Metropolitana,Lima,Ate,897,Medio Bajo,Lima Metropolitana,1.5,0.0,6.07638032421853,6.07638032421853,6.07638032421853,18,46,13.0,12.0,7.0,7.0,3.0,33.1,0.0,0,628.4,-12.017373194444446,-76.81950694444444
2022,abr,Lima Metropolitana,Lima,Ate,899,Bajo,Lima Metropolitana,1.27,20.0,0.0,0.0,0.0,13,34,11.0,9.0,6.0,6.0,3.0,18.4,0.0,0,453.5090909090909,-12.037431818181815,-76.90699560606059
2022,abr,Lima Metropolitana,Lima,Ate,3548,Medio Bajo,Lima Metropolitana,1.0,0.0,0.0,0.0,0.0,10,40,13.0,11.0,7.0,7.0,3.0,14.9,0.0,0,428.24,-12.028547,-76.88840033333334
2022,abr,Lima Metropolitana,Lima,Breña,3556,Medio Alto,Lima Metropolitana,1.0,0.0,0.0,0.0,0.0,10,44,13.0,8.0,6.0,6.0,2.0,11.8,0.0,0,132.37,-12.060545666666668,-77.05221683333335
2022,abr,Lima Metropolitana,Lima,Carabayllo,974,Bajo,Lima Metropolitana,1.0,0.0,0.0,0.0,0.0,13,56,16.0,18.0,10.0,9.0,6.0,15.9,0.0,0,327.30909090909086,-11.880455454545451,-77.0151484848485
2022,abr,Lima Metropolitana,Lima,Comas,857,Medio,Lima Metropolitana,3.1,20.0,0.0,0.0,0.0,10,23,5.0,5.0,2.0,2.0,1.0,14.3,25.0,1,108.85,-11.959035166666666,-77.05482866666668
2022,abr,Lima Metropolitana,Lima,Comas,3537,Medio Bajo,Lima Metropolitana,1.33,10.0,25.0,25.0,4.16666666666667,18,46,15.0,16.0,10.0,9.0,5.0,12.0,0.0,0,202.675,-11.909875138888893,-77.0350859722222
2022,abr,Lima Metropolitana,Lima,El Agustino,3585,Medio,Lima Metropolitana,1.0,0.0,3.57142857142857,3.57142857142857,3.57142857142857,10,30,11.0,10.0,7.0,7.0,4.0,10.2,0.0,0,205.8,-12.039415000000002,-77.00280166666666
2022,abr,Lima Metropolitana,Lima,La Victoria,921,Medio,Lima Metropolitana,1.55,20.0,2.5,2.5,3.125,13,22,8.0,8.0,5.0,5.0,3.0,10.0,12.5,1,156.74545454545458,-12.063378636363636,-77.0320993939394
2022,abr,Lima Metropolitana,Lima,Lurigancho,885,Bajo,Lima Metropolitana,2.3,10.0,4.16666666666667,4.16666666666667,4.16666666666667,10,33,8.0,12.0,9.0,8.0,4.0,31.6,11.1111111111111,1,736.18,-11.963416,-76.79048983333334
2022,abr,Lima Metropolitana,Lima,Pueblo Libre,917,Alto,Lima Metropolitana,4.0,20.0,4.86111111111111,4.86111111111111,4.86111111111111,10,19,6.0,7.0,6.0,6.0,2.0,13.0,37.5,1,102.97,-12.070824,-77.06932283333335
2022,abr,Lima Metropolitana,Lima,Puente Piedra,822,Bajo,Lima Metropolitana,1.18,0.0,7.82828282828283,7.82828282828283,7.82828282828283,13,43,13.0,14.0,8.0,8.0,5.0,15.1,0.0,0,258.23636363636365,-11.828894242424242,-77.10883333333334
2022,abr,Lima Metropolitana,Lima,Rimac,863,Medio Bajo,Lima Metropolitana,2.3,20.0,7.17592592592593,7.17592592592593,7.17592592592593,10,28,11.0,7.0,5.0,4.0,1.0,12.2,0.0,0,198.16,-12.012925833333332,-77.03209816666667
2022,abr,Lima Metropolitana,Lima,San Juan De Lurigancho,880,Medio Alto,Lima Metropolitana,2.3,0.0,6.62393162393162,6.62393162393162,6.62393162393162,10,28,7.0,11.0,6.0,6.0,5.0,15.1,30.0,1,247.67,-12.025612333333331,-76.98686966666666
2022,abr,Lima Metropolitana,Lima,San Juan De Lurigancho,3581,Bajo,Lima Metropolitana,1.4,0.0,30.0,30.0,8.29365079365079,10,37,10.0,12.0,7.0,7.0,6.0,17.6,10.0,1,725.6600000000001,-11.915282,-76.94611299999998
2022,abr,Lima Metropolitana,Lima,San Juan De Miraflores,949,Medio,Lima Metropolitana,1.77,10.0,8.40740740740741,8.40740740740741,8.40740740740741,21,46,13.0,12.0,9.0,7.0,3.0,12.5,11.1111111111111,1,119.83846153846156,-12.159216666666667,-76.97449794871794
2022,abr,Lima Metropolitana,Lima,San Juan De Miraflores,950,Medio Bajo,Lima Metropolitana,1.0,10.0,11.1111111111111,11.1111111111111,8.57638888888889,10,49,14.0,11.0,6.0,6.0,2.0,17.2,0.0,0,209.41,-12.178709,-76.957233
2022,abr,Lima Metropolitana,Lima,San Martin De Porres,833,Medio Alto,Lima Metropolitana,2.27,20.0,8.0718954248366,8.0718954248366,8.0718954248366,13,32,8.0,10.0,5.0,4.0,2.0,13.4,12.5,1,72.69999999999999,-12.010160151515151,-77.08207742424243
2022,abr,Lima Metropolitana,Lima,San Martin De Porres,839,Medio,Lima Metropolitana,1.4,10.0,12.5,12.5,8.3179012345679,10,28,8.0,8.0,6.0,3.0,0.0,12.0,11.1111111111111,1,76.53,-12.02371,-77.09026800000001
2022,abr,Lima Metropolitana,Lima,San Martin De Porres,3531,Medio Bajo,Lima Metropolitana,1.6,10.0,11.8055555555556,11.8055555555556,8.46491228070176,10,46,19.0,11.0,6.0,6.0,1.0,18.6,11.1111111111111,1,49.06,-11.977166666666667,-77.10833850000002
2022,abr,Lima Metropolitana,Lima,San Miguel,936,Alto,Lima Metropolitana,1.3,0.0,8.59722222222222,8.59722222222222,8.59722222222222,10,33,10.0,10.0,6.0,5.0,0.0,12.2,10.0,1,74.19999999999999,-12.0716715,-77.09578249999998
2022,abr,Lima Metropolitana,Lima,Santiago De Surco,3561,Alto,Lima Metropolitana,1.64,0.0,8.66402116402116,8.66402116402116,8.66402116402116,13,35,10.0,10.0,9.0,8.0,3.0,10.1,10.0,1,148.93636363636367,-12.12028106060606,-76.99187666666667
2022,abr,Lima Metropolitana,Lima,Santiago De Surco,3562,Medio,Lima Metropolitana,2.0,10.0,10.0,10.0,8.72474747474748,10,32,9.0,6.0,5.0,5.0,1.0,15.7,22.2222222222222,1,75.88,-12.165159833333336,-76.9973545
2022,abr,Lima Metropolitana,Lima,Villa El Salvador,952,Medio,Lima Metropolitana,1.45,0.0,9.31159420289855,9.31159420289855,9.31159420289855,13,43,13.0,14.0,9.0,8.0,5.0,146.2,10.0,1,236.05454545454543,-12.215136212121212,-76.92644363636363
2022,abr,Lima Metropolitana,Lima,Villa El Salvador,954,Medio,Lima Metropolitana,1.75,30.0,10.0,10.0,9.34027777777778,18,39,13.0,10.0,6.0,5.0,3.0,13.9,14.2857142857143,1,140.25833333333333,-12.232670555555558,-76.92084125000001
2022,abr,Lima Metropolitana,Lima,Villa Maria Del Triunfo,962,Medio Bajo,Lima Metropolitana,1.0,0.0,9.53809523809524,9.53809523809524,9.53809523809524,10,46,13.0,13.0,7.0,7.0,2.0,14.6,0.0,0,264.7,-12.191181333333336,-76.92918999999999
2022,abr,Lima Metropolitana,Lima,Villa Maria Del Triunfo,3583,Bajo,Lima Metropolitana,1.09,0.0,0.0,0.0,9.17124542124542,13,43,13.0,13.0,8.0,8.0,6.0,17.5,10.0,1,374.4818181818181,-12.13218393939394,-76.9381559090909
2022,abr,Loreto,Alto Amazonas,Balsapuerto,1096,Rural,Selva,1.13,13.3333333333333,6.07638032421853,6.07638032421853,6.07638032421853,15,79,21.0,31.0,14.0,12.0,7.0,28.3,0.0,0,165.49333333333334,-5.763151111111111,-76.39271566666666
2022,abr,Loreto,Mariscal Ramon Castilla,Ramon Castilla,1076,Medio Bajo,Selva,1.1,10.0,1.66666666666667,1.66666666666667,1.66666666666667,10,43,11.0,14.0,6.0,6.0,4.0,24.1,0.0,0,77.25999999999999,-3.910050833333333,-70.51909833333335
2022,abr,Loreto,Maynas,Iquitos,1048,Medio,Selva,1.06,0.0,0.0,0.0,0.0,34,74,19.0,20.0,11.0,11.0,7.0,18.9,0.0,0,100.4875,-3.7383580208333327,-73.24753635416667
2022,abr,Loreto,Maynas,Iquitos,3612,Medio Alto,Selva,1.0,10.0,0.0,0.0,0.0,10,38,12.0,11.0,8.0,8.0,3.0,13.3,0.0,0,101.24,-3.749238833333334,-73.26069083333334
2022,abr,Loreto,Maynas,Las Amazonas,3622,Rural,Selva,1.0,33.3333333333333,0.0,0.0,0.0,15,39,8.0,15.0,6.0,4.0,1.0,88.8,0.0,0,87.64666666666668,-3.4760008888888887,-72.724096
2022,abr,Loreto,Maynas,Napo,3617,Bajo,Selva,1.0,0.0,0.0,0.0,0.0,10,44,11.0,17.0,10.0,9.0,5.0,16.6,0.0,0,138.0,-2.4895116666666666,-73.67762683333333
2022,abr,Loreto,Maynas,Punchana,3609,Alto,Selva,1.5,0.0,0.0,0.0,0.0,10,39,11.0,11.0,8.0,7.0,2.0,20.1,10.0,1,102.63,-3.7316461666666663,-73.25142233333334
2022,abr,Loreto,Maynas,San Juan Bautista,1064,Medio,Selva,1.2,0.0,1.42857142857143,1.42857142857143,1.42857142857143,10,52,15.0,20.0,10.0,9.0,5.0,23.4,10.0,1,106.31000000000002,-3.776901999999999,-73.27719166666667
2022,abr,Loreto,Maynas,San Juan Bautista,1072,Medio Bajo,Selva,1.2,10.0,10.0,10.0,2.5,10,35,13.0,11.0,7.0,7.0,3.0,17.4,0.0,0,112.23000000000002,-3.8072096666666666,-73.312686
2022,abr,Madre de Dios,Manu,Fitzcarrald,1146,Rural,Selva,1.0,0.0,6.07638032421853,6.07638032421853,6.07638032421853,15,47,11.0,18.0,10.0,10.0,4.0,15.4,0.0,0,323.54666666666674,-12.404446111111112,-71.0251058888889
2022,abr,Madre de Dios,Manu,Huepetuhe,1136,Medio Bajo,Selva,1.1,10.0,0.0,0.0,0.0,10,26,7.0,8.0,5.0,5.0,2.0,12.3,0.0,0,409.89,-13.00396,-70.52824683333333
2022,abr,Madre de Dios,Tambopata,Inambari,1151,Rural,Selva,1.53,6.66666666666667,0.0,0.0,0.0,15,45,10.0,15.0,9.0,8.0,6.0,12.0,7.14285714285714,1,336.62,-13.07837288888889,-70.36937511111111
2022,abr,Madre de Dios,Tambopata,Inambari,3640,Bajo,Selva,1.0,0.0,7.14285714285714,7.14285714285714,2.38095238095238,10,38,12.0,19.0,10.0,10.0,6.0,15.3,0.0,0,352.17,-13.102903833333334,-70.37270916666667
2022,abr,Madre de Dios,Tambopata,Las Piedras,1144,Medio Bajo,Selva,1.0,10.0,1.78571428571429,1.78571428571429,1.78571428571429,10,37,13.0,12.0,8.0,7.0,4.0,12.9,0.0,0,179.48999999999998,-12.586813166666667,-69.16056433333333
2022,abr,Madre de Dios,Tambopata,Tambopata,1109,Alto,Selva,1.0,10.0,1.42857142857143,1.42857142857143,1.42857142857143,10,39,14.0,15.0,8.0,7.0,3.0,12.1,0.0,0,198.03000000000003,-12.595325166666663,-69.18108583333334
2022,abr,Madre de Dios,Tambopata,Tambopata,1114,Medio Alto,Selva,1.1,30.0,0.0,0.0,1.19047619047619,10,24,5.0,8.0,5.0,5.0,3.0,13.4,0.0,0,191.17,-12.603502333333337,-69.18308149999999
2022,abr,Madre de Dios,Tambopata,Tambopata,1132,Bajo,Selva,1.0,20.0,0.0,0.0,1.02040816326531,10,34,8.0,15.0,8.0,8.0,5.0,12.6,0.0,0,202.55,-12.606726166666668,-69.22081366666669
2022,abr,Madre de Dios,Tambopata,Tambopata,3626,Medio,Selva,1.0,0.0,0.0,0.0,0.892857142857143,10,33,10.0,12.0,6.0,6.0,4.0,13.5,0.0,0,203.18,-12.579491,-69.19456683333333
2022,abr,Madre de Dios,Tambopata,Tambopata,3628,Medio Alto,Selva,1.0,10.0,0.0,0.0,0.793650793650794,10,38,11.0,14.0,8.0,7.0,5.0,16.0,0.0,0,196.65,-12.5983915,-69.18195283333333
2022,abr,Moquegua,General Sanchez Cerro,Ubinas,1212,Rural,Sierra Sur,1.33,0.0,7.28395061728395,7.28395061728395,7.28395061728395,15,38,10.0,11.0,4.0,4.0,4.0,16.4,6.66666666666667,1,3389.4266666666667,-16.385921,-70.85781455555555
2022,abr,Moquegua,Ilo,Ilo,1202,Medio Bajo,Costa Sur,1.2,0.0,6.07638032421853,6.07638032421853,6.07638032421853,10,40,15.0,14.0,9.0,9.0,5.0,18.2,10.0,1,171.32,-17.641721166666667,-71.32930300000001
2022,abr,Moquegua,Ilo,Ilo,3656,Medio Alto,Costa Sur,1.0,0.0,10.0,10.0,10.0,10,36,9.0,13.0,10.0,9.0,6.0,13.0,0.0,0,163.01,-17.65423316666667,-71.33054266666666
2022,abr,Moquegua,Ilo,Ilo,3658,Medio Alto,Costa Sur,1.4,0.0,5.0,5.0,5.0,10,32,11.0,7.0,4.0,4.0,2.0,14.7,10.0,1,157.19,-17.652334500000002,-71.33521633333334
2022,abr,Moquegua,Ilo,Ilo,3659,Medio,Costa Sur,2.2,10.0,6.66666666666667,6.66666666666667,6.66666666666667,10,24,6.0,8.0,6.0,5.0,2.0,11.4,22.2222222222222,1,44.46999999999999,-17.659758333333333,-71.35149499999999
2022,abr,Moquegua,Mariscal Nieto,Moquegua,1168,Medio Alto,Costa Sur,1.0,0.0,10.5555555555556,10.5555555555556,10.5555555555556,10,34,11.0,9.0,6.0,5.0,5.0,15.1,0.0,0,1408.9,-17.192050833333333,-70.94202083333332
2022,abr,Moquegua,Mariscal Nieto,Moquegua,1169,Alto,Costa Sur,1.6,0.0,0.0,0.0,8.44444444444444,10,35,11.0,11.0,8.0,8.0,5.0,15.8,10.0,1,1377.7900000000002,-17.193808666666666,-70.94987816666668
2022,abr,Moquegua,Mariscal Nieto,Moquegua,1175,Medio,Costa Sur,1.2,0.0,5.0,5.0,8.7037037037037,10,34,12.0,11.0,7.0,7.0,5.0,13.2,0.0,0,1404.7799999999995,-17.20559533333333,-70.94087033333334
2022,abr,Moquegua,Mariscal Nieto,Moquegua,1180,Bajo,Costa Sur,1.0,0.0,3.33333333333333,3.33333333333333,7.46031746031746,10,37,13.0,13.0,7.0,7.0,2.0,15.2,0.0,0,1478.52,-17.204858833333336,-70.928373
2022,abr,Moquegua,Mariscal Nieto,Torata,3662,Rural,Sierra Sur,1.4,0.0,6.52777777777778,6.52777777777778,6.52777777777778,15,55,16.0,13.0,6.0,6.0,4.0,17.6,13.3333333333333,1,2230.393333333333,-17.08280011111111,-70.84921333333334
2022,abr,Pasco,Daniel Alcides Carrion,Yanahuanca,1239,Medio,Sierra Centro,1.0,0.0,4.81481481481481,4.81481481481481,4.81481481481481,10,38,11.0,14.0,9.0,9.0,3.0,20.1,0.0,0,3182.08,-10.491091666666666,-76.5151615
2022,abr,Pasco,Oxapampa,Puerto Bermudez,1276,Rural,Selva,1.2,6.66666666666667,0.0,0.0,0.0,15,53,13.0,21.0,10.0,9.0,6.0,19.9,0.0,0,265.7800000000001,-10.41984277777778,-74.83643455555556
2022,abr,Pasco,Oxapampa,Puerto Bermudez,3678,Medio Bajo,Selva,1.3,0.0,0.0,0.0,0.0,10,36,13.0,14.0,8.0,8.0,7.0,20.9,10.0,1,265.92,-10.296457666666669,-74.94224599999998
2022,abr,Pasco,Oxapampa,Puerto Bermudez,3684,Rural,Selva,1.0,0.0,5.0,5.0,2.5,15,66,13.0,29.0,13.0,11.0,5.0,30.1,0.0,0,304.98,-10.48038088888889,-74.88583877777778
2022,abr,Pasco,Oxapampa,Villa Rica,1255,Bajo,Selva,1.4,30.0,2.0,2.0,2.0,10,29,9.0,7.0,4.0,4.0,3.0,21.4,0.0,0,901.12,-10.658758166666663,-75.1163235
2022,abr,Pasco,Oxapampa,Villa Rica,1273,Rural,Selva,1.13,6.66666666666667,0.0,0.0,1.66666666666667,15,47,10.0,13.0,8.0,8.0,5.0,19.6,0.0,0,790.6200000000001,-10.83963177777778,-75.28729444444444
2022,abr,Pasco,Pasco,Chaupimarca,1231,Medio Bajo,Sierra Centro,1.4,20.0,6.07638032421853,6.07638032421853,6.07638032421853,10,30,8.0,12.0,7.0,7.0,6.0,19.4,0.0,0,4419.03,-10.680624833333331,-76.24773699999999
2022,abr,Pasco,Pasco,Huariaca,1241,Medio Bajo,Sierra Centro,1.0,20.0,0.0,0.0,0.0,10,27,8.0,9.0,4.0,4.0,2.0,18.4,0.0,0,2982.72,-10.451240000000002,-76.17991400000001
2022,abr,Pasco,Pasco,Yanacancha,1225,Alto,Sierra Centro,1.7,10.0,1.42857142857143,1.42857142857143,1.42857142857143,10,25,8.0,9.0,6.0,5.0,3.0,19.4,11.1111111111111,1,4378.52,-10.670948833333334,-76.25168666666666
2022,abr,Pasco,Pasco,Yanacancha,3668,Medio Alto,Sierra Centro,2.7,10.0,11.1111111111111,11.1111111111111,2.63888888888889,10,23,5.0,7.0,4.0,4.0,2.0,23.0,22.2222222222222,1,4382.75,-10.6728235,-76.25373283333333
2022,abr,Piura,Ayabaca,Ayabaca,1330,Rural,Sierra Norte,1.33,13.3333333333333,6.07638032421853,6.07638032421853,6.07638032421853,15,60,14.0,20.0,11.0,10.0,8.0,21.3,7.69230769230769,1,2227.793333333333,-4.6501660000000005,-79.47536588888889
2022,abr,Piura,Ayabaca,Suyo,1324,Bajo,Costa Norte,1.2,10.0,2.68620268620269,2.68620268620269,2.68620268620269,10,43,17.0,10.0,9.0,8.0,4.0,17.6,0.0,0,446.7600000000001,-4.436664833333333,-79.973218
2022,abr,Piura,Piura,Castilla,3688,Medio Alto,Costa Norte,1.0,0.0,7.69230769230769,7.69230769230769,7.69230769230769,21,61,12.0,13.0,11.0,9.0,5.0,17.9,0.0,0,37.08461538461539,-5.217636538461538,-80.62226294871795
2022,abr,Piura,Piura,Catacaos,1313,Bajo,Costa Norte,1.73,10.0,3.84615384615385,3.84615384615385,3.84615384615385,13,35,11.0,11.0,5.0,4.0,2.0,14.4,11.1111111111111,1,31.76363636363636,-5.264910757575757,-80.66921545454547
2022,abr,Piura,Piura,Catacaos,1316,Medio Bajo,Costa Norte,1.0,0.0,11.1111111111111,11.1111111111111,6.26780626780627,10,45,13.0,18.0,9.0,9.0,7.0,19.9,0.0,0,39.53,-5.223874333333334,-80.65366350000001
2022,abr,Piura,Piura,Piura,1284,Medio Bajo,Costa Norte,1.0,0.0,3.76068376068376,3.76068376068376,3.76068376068376,10,42,15.0,14.0,8.0,6.0,3.0,18.0,0.0,0,32.85,-5.208808833333333,-80.63851416666667
2022,abr,Piura,Piura,Veintiseis De Octubre,1280,Medio Alto,Costa Norte,1.33,0.0,2.35042735042735,2.35042735042735,2.35042735042735,16,44,13.0,11.0,6.0,6.0,2.0,18.8,10.0,1,41.833333333333336,-5.194411527777778,-80.65538736111112
2022,abr,Piura,Sechura,Sechura,3700,Medio Bajo,Costa Norte,1.0,0.0,3.13390313390313,3.13390313390313,3.13390313390313,10,52,16.0,19.0,12.0,9.0,5.0,18.9,0.0,0,18.02,-5.576550666666666,-80.8123905
2022,abr,Piura,Talara,Pariñas,3691,Medio,Costa Norte,1.0,0.0,4.7008547008547,4.7008547008547,4.7008547008547,10,46,11.0,9.0,5.0,5.0,1.0,16.8,0.0,0,84.23,-4.594627833333332,-81.253183
2022,abr,Provincia Constitucional del Callao,Callao,Bellavista,389,Medio Bajo,Lima Metropolitana,1.17,0.0,6.07638032421853,6.07638032421853,6.07638032421853,16,50,15.0,13.0,7.0,7.0,3.0,11.8,0.0,0,42.29166666666666,-12.065934444444446,-77.12898208333334
